name,amenity,historic,tourism,leisure,addr:street,latitude,longitude
,vending_machine,,,,,48.6888342,6.1912968
,vending_machine,,,,,48.6891961,6.1928944
,vending_machine,,,,,48.6906204,6.1912948
,vending_machine,,,,,48.6903495,6.1911449
,waste_basket,,,,,48.6902052,6.1906931
,vending_machine,,,,,48.6902031,6.1906952
,parking_space,,,,,48.6900395,6.1894057
,vending_machine,,,,,48.6896683,6.1889091
,waste_basket,,,,,48.6891538,6.189136
,vending_machine,,,,,48.6881125,6.1894981
,vending_machine,,,,,48.6871729,6.1861942
,vending_machine,,,,,48.6929924,6.1927185
,parking_space,,,,,48.6919526,6.1932344
,bicycle_parking,,,,,48.6919407,6.1931641
Hôtel Saint-Georges,,,hotel,,,48.6922912,6.1912463
,waste_basket,,,,,48.6921769,6.190116
,waste_basket,,,,,48.6918678,6.1905018
,vending_machine,,,,,48.6918512,6.1905149
,waste_basket,,,,,48.7003188,6.1839235
,vending_machine,,,,,48.7006466,6.1850174
,vending_machine,,,,,48.7005977,6.1853966
,vending_machine,,,,,48.6981768,6.188319
,waste_basket,,,,,48.6972671,6.1889464
,vending_machine,,,,,48.6972603,6.1889474
,vending_machine,,,,,48.7019346,6.1730837
,vending_machine,,,,,48.7023827,6.1746041
Auto-École Nancéienne,driving_school,,,,,48.7026719,6.1749283
,waste_basket,,,,,48.7030833,6.1766603
,vending_machine,,,,,48.7030812,6.1766548
,vending_machine,,,,,48.7028735,6.1761829
,vending_machine,,,,,48.7019379,6.1759348
,waste_basket,,,,,48.7021072,6.1772197
,vending_machine,,,,,48.7021046,6.1772233
,vending_machine,,,,,48.7027592,6.1792919
,waste_basket,,,,,48.7022812,6.1799858
,waste_basket,,,,,48.7022882,6.1779501
,vending_machine,,,,,48.702141,6.1780428
,vending_machine,,,,,48.7029711,6.1783805
,vending_machine,,,,,48.7033935,6.1792627
,vending_machine,,,,,48.7028774,6.1800134
,vending_machine,,,,,48.7024552,6.1810584
,vending_machine,,,,,48.69846,6.1745429
,vending_machine,,,,,48.698938,6.1733673
,bicycle_parking,,,,,48.6943753,6.1805171
,vending_machine,,,,,48.6962832,6.1800494
,waste_basket,,,,,48.6952755,6.1786375
,vending_machine,,,,,48.6952777,6.178639
,vending_machine,,,,,48.6946893,6.1785563
,vending_machine,,,,,48.6988006,6.1788217
Anim & Doc,veterinary,,,,,48.6989874,6.1791795
,vending_machine,,,,,48.6990501,6.1795324
,vending_machine,,,,,48.698456,6.1794486
,waste_disposal,,,,,48.6984693,6.179541
,waste_disposal,,,,,48.6984701,6.1795082
,parking_space,,,,,48.6985406,6.1800657
,waste_basket,,,,,48.6975654,6.1790683
,vending_machine,,,,,48.6975672,6.179068
,vending_machine,,,,,48.6971638,6.1768529
,waste_disposal,,,,,48.6973656,6.1765563
,vending_machine,,,,,48.6926377,6.1679948
,bicycle_parking,,,,,48.6930345,6.1675247
,vending_machine,,,,,48.6935329,6.1700406
,recycling,,,,,48.697745,6.1601654
,recycling,,,,,48.6977428,6.1601279
,waste_basket,,,,,48.6970622,6.1586954
Croix-Gagnée,,wayside_cross,,,,48.6996842,6.1580837
,waste_basket,,,,,48.7007038,6.1628705
,recycling,,,,,48.7008214,6.1628707
,recycling,,,,,48.7008116,6.162849
,vending_machine,,,,,48.7034437,6.1620917
,recycling,,,,,48.6960632,6.1709626
,recycling,,,,,48.6960813,6.1709532
,waste_basket,,,,,48.6962112,6.1670781
,bench,,,,,48.6961958,6.1671242
Les 7 Bourriches,restaurant,,,,,48.6930015,6.1817752
Allegria,fast_food,,,,,48.6928222,6.1811871
,waste_basket,,,,,48.6897935,6.1751313
,vending_machine,,,,,48.6898067,6.1751222
Halte-garderie René II,kindergarten,,,,,48.6791547,6.1922389
Crèche familiale,kindergarten,,,,,48.6887903,6.1793409
L'Escapade,social_facility,,,,,48.6890002,6.1883737
,bicycle_parking,,,,,48.6783366,6.1870388
,waste_basket,,,,,48.6775887,6.1954145
,vending_machine;waste_basket,,,,,48.6863719,6.2060746
,recycling,,,,,48.6819755,6.2068445
,recycling,,,,,48.6820026,6.2068345
,recycling,,,,,48.6820267,6.2068278
,recycling,,,,,48.6820479,6.2068214
,waste_basket,,,,,48.6798051,6.2076626
,bench,,,,,48.6810373,6.2072827
,bar,,,,,48.6847387,6.1703239
California,fast_food,,,,,48.6932735,6.1894753
,bicycle_parking,,,,,48.6821492,6.1980312
,bicycle_parking,,,,,48.6865544,6.185522
,bench,,,,,48.7042491,6.1837655
,bicycle_parking,,,,,48.7042668,6.1838058
Foyer-Club Maréchal Leclerc,community_centre,,,,,48.6742117,6.1741296
,bicycle_parking,,,,,48.6781489,6.1630761
,,memorial,,,,48.6780993,6.1631459
,recycling,,,,,48.6791525,6.1627068
,bench,,,,,48.6967408,6.1497791
,bench,,,,,48.6967799,6.1533871
,recycling,,,,,48.6979465,6.1546887
,recycling,,,,,48.6979511,6.1546612
,waste_basket,,,,,48.6991793,6.1624308
,vending_machine,,,,,48.6991794,6.1624291
Les P'tits Gamins,kindergarten,,,,,48.678273,6.1752886
,waste_basket,,,,,48.7058634,6.1557616
,vending_machine,,,,,48.7058614,6.1557642
,recycling,,,,,48.7019554,6.1467295
,recycling,,,,,48.7019642,6.1467536
,vending_machine,,,,,48.7026692,6.1468119
,bench,,,,,48.7060239,6.1488464
,waste_basket,,,,,48.7031495,6.1510711
,waste_basket,,,,,48.7039623,6.154073
,recycling,,,,,48.6996401,6.1383037
,vending_machine,,,,,48.7002009,6.1385507
,waste_basket,,,,,48.7010377,6.150843
,parking_space,,,,,48.7007651,6.1499711
,parking_space,,,,,48.7005966,6.149396
,parking_space,,,,,48.7005354,6.1491567
,vending_machine,,,,,48.6946965,6.1412244
,vending_machine,,,,,48.6950273,6.1390162
,vending_machine,,,,,48.681203,6.166224
,bench,,,,,48.6895526,6.1597251
,bench,,,,,48.6910434,6.1543199
,bench,,,,,48.6909596,6.1544534
,bench,,,,,48.6909464,6.1543851
,bench,,,,,48.6906952,6.1542963
,vending_machine,,,,,48.6908798,6.1542614
,bench,,,,,48.6910903,6.1536572
,bench,,,,,48.6912703,6.151676
,bicycle_parking,,,,,48.6913255,6.151505
,vending_machine,,,,,48.6898673,6.149833
,recycling,,,,,48.6898759,6.1498157
,recycling,,,,,48.6898848,6.1497911
,vending_machine,,,,,48.6913558,6.1474952
Cabinet Vétérinaire Félin,veterinary,,,,,48.6925325,6.1466202
,recycling,,,,,48.6925978,6.1454421
,recycling,,,,,48.6926029,6.1454179
,recycling,,,,,48.7043298,6.1838654
,waste_basket,,,,,48.7001254,6.1839015
,vending_machine,,,,,48.7001286,6.1839028
,vending_machine,,,,,48.7000909,6.1800999
,bicycle_parking,,,,,48.7002263,6.1798438
,vending_machine,,,,,48.7011468,6.1793495
,vending_machine,,,,,48.7008611,6.1797016
,vending_machine,,,,,48.7015626,6.1791039
Pickles,fast_food,,,,,48.6901915,6.1845087
Quokka Café,cafe,,,,,48.6902504,6.184479
Les Seigneurs,bar,,,,,48.6982594,6.1784059
,,memorial,,,,48.6887091,6.1788875
,,memorial,,,,48.688709,6.1788875
,vending_machine,,,,,48.694801,6.1941482
,bench,,,,,48.6676379,6.1644799
,bench,,,,,48.6675862,6.1644346
,bench,,,,,48.6675918,6.16439
,bench,,,,,48.6676606,6.1643923
,fountain,,,,,48.6949749,6.1820426
,fountain,,,,,48.6950992,6.1824319
,fountain,,,,,48.6963909,6.1810861
,fountain,,,,,48.6965071,6.1814754
,bicycle_parking,,,,,48.6969107,6.1753752
,recycling,,,,,48.6898699,6.1393374
,recycling,,,,,48.6898666,6.1393609
,recycling,,,,,48.6835931,6.1632311
,recycling,,,,,48.6836098,6.1632252
,vending_machine,,,,,48.6839078,6.159614
Salle des Fêtes de Gentilly,community_centre,,,,,48.6984023,6.1395419
La Cabane d’Achille & Camille,kindergarten,,,,,48.6947579,6.1702414
La Cabane d’Achille & Camille,kindergarten,,,,,48.6902083,6.178903
,waste_basket,,,,,48.6771809,6.1974057
Au Tiercé,bar,,,,,48.6768921,6.1984619
,drinking_water,,,,,48.6822773,6.1929293
,hydrant,,,,,48.6826609,6.1915585
Jean Jaurès,polling_station,,,,,48.6824325,6.1779467
Jean Jaurès,polling_station,,,,,48.682456,6.1779347
Montet,polling_station,,,,,48.6817583,6.1853456
Montet,polling_station,,,,,48.6817517,6.1853175
Clemenceau,polling_station,,,,,48.6749111,6.1820576
Clemenceau,polling_station,,,,,48.6748933,6.1820183
Bouguignon,polling_station,,,,,48.6746222,6.173618
Bouguignon,polling_station,,,,,48.6746379,6.1736012
Bouguignon,polling_station,,,,,48.6746153,6.173596
Bouguignon,polling_station,,,,,48.6746303,6.1735828
Haussonville,polling_station,,,,,48.6683224,6.1640687
Haussonville,polling_station,,,,,48.6683467,6.164048
Buthegnémont,polling_station,,,,,48.6927982,6.1489889
Buthegnémont,polling_station,,,,,48.6928469,6.1489836
Beauregard,polling_station,,,,,48.690122,6.1400773
Buffon,polling_station,,,,,48.701647,6.1540441
Buffon,polling_station,,,,,48.7016832,6.1540393
Alfred Mézières,polling_station,,,,,48.7005282,6.1711918
Alfred Mézières,polling_station,,,,,48.7005408,6.1711913
Alfred Mézières,polling_station,,,,,48.7005532,6.1711908
Alfred Mézières,polling_station,,,,,48.7005653,6.1711903
3 Maisons,polling_station,,,,,48.7021722,6.1772152
3 Maisons,polling_station,,,,,48.7022041,6.1772112
Braconnot,polling_station,,,,,48.6988291,6.1797218
Braconnot,polling_station,,,,,48.6988628,6.1797164
Saint-Georges,polling_station,,,,,48.6964755,6.1934134
Saint-Georges,polling_station,,,,,48.6964954,6.1934124
Saint-Georges,polling_station,,,,,48.6965158,6.1934114
Hôtel de Ville,polling_station,,,,,48.6929439,6.1835995
Hôtel de Ville,polling_station,,,,,48.692981,6.1835941
Hôtel de Ville,polling_station,,,,,48.6930148,6.1835891
Hôtel de Ville,polling_station,,,,,48.6930517,6.1835837
Hôtel de Ville,polling_station,,,,,48.6930854,6.1835788
Martiny,polling_station,,,,,48.6900069,6.1963447
Martiny,polling_station,,,,,48.6900326,6.1963427
Charles III,polling_station,,,,,48.686775,6.1881208
Charles III,polling_station,,,,,48.6867962,6.1881331
Émile Gallé,polling_station,,,,,48.6815834,6.191388
Émile Gallé,polling_station,,,,,48.6816073,6.1913497
Émile Gallé,polling_station,,,,,48.6816321,6.1913055
Marcel Leroy,polling_station,,,,,48.6827536,6.1713309
Marcel Leroy,polling_station,,,,,48.6827762,6.1713286
Didion,polling_station,,,,,48.6886771,6.1788067
Poincaré,polling_station,,,,,48.6907878,6.1776886
Poincaré,polling_station,,,,,48.69084,6.1776927
Charlemagne,polling_station,,,,,48.6845647,6.1622381
Charlemagne,polling_station,,,,,48.6845868,6.1622408
Charlemagne,polling_station,,,,,48.6845324,6.1620665
Charlemagne,polling_station,,,,,48.6845527,6.1620691
Charlemagne,polling_station,,,,,48.6845735,6.1620718
Stanislas,polling_station,,,,,48.6899332,6.1696662
Stanislas,polling_station,,,,,48.6899671,6.1696618
Stanislas,polling_station,,,,,48.6899511,6.1696631
Stanislas,polling_station,,,,,48.6899819,6.1696591
Boudonville,polling_station,,,,,48.6981361,6.1639001
Boudonville,polling_station,,,,,48.6981622,6.1638994
Boudonville,polling_station,,,,,48.698191,6.1638981
The Achievement,bar,,,,,48.683644,6.1778197
La Cour des Arts,restaurant,,,,,48.6916027,6.1826329
,waste_basket,,,,,48.6917027,6.1828266
,bicycle_parking,,,,,48.6917308,6.1828098
,taxi,,,,,48.6923687,6.1813645
,vending_machine,,,,,48.6866295,6.172449
,bicycle_parking,,,,,48.6853571,6.172356
,bench,,,,,48.6855066,6.1722787
,bench,,,,,48.6855292,6.1732557
,vending_machine,,,,,48.6856639,6.1731819
Driant,car_sharing,,,,,48.6922244,6.1877488
Maginot,car_sharing,,,,,48.6896936,6.1774668
,waste_basket,,,,,48.6923275,6.1870104
,music_school,,,,,48.6919581,6.1877006
Burger Kebab,fast_food,,,,Place Charles III,48.6897906,6.1827576
,vending_machine,,,,,48.6962835,6.1811084
,vending_machine,,,,,48.6952955,6.1823389
,vending_machine,,,,,48.6963329,6.1816496
La Maison dans le Parc,restaurant,,,,,48.6941849,6.1851687
Le Vivier,restaurant,,,,,48.6942312,6.1815193
Sisco,restaurant,,,,,48.6942573,6.181597
,vending_machine,,,,,48.6951613,6.1818796
,vending_machine,,,,,48.6744095,6.17964
,vending_machine,,,,,48.6895388,6.1770801
Le RDV,restaurant,,,,,48.6906299,6.1744805
ICN Business School,college,,,,,48.6741379,6.1705358
,recycling,,,,,48.6732927,6.1745301
,recycling,,,,,48.6732877,6.1745495
Tanto Bene,fast_food,,,,,48.6895214,6.1770263
,recycling,,,,,48.6730131,6.1666316
,recycling,,,,,48.6730242,6.1666601
,recycling,,,,,48.6802195,6.1772632
,recycling,,,,,48.6802268,6.1772903
,drinking_water,,,,,48.6988039,6.1837611
,vending_machine,,,,,48.6897522,6.173274
,recycling,,,,,48.6744304,6.1685298
,recycling,,,,,48.6744209,6.1685046
,vending_machine,,,,,48.694179,6.1879645
,bicycle_parking,,,,,48.6872462,6.1812577
BNP Paribas,bank,,,,,48.6896006,6.178483
,doctors,,,,,48.689219,6.1779273
Marc Evangelista,doctors,,,,,48.689196,6.1772078
,doctors,,,,,48.6886736,6.1796641
,waste_basket,,,,,48.6888989,6.1787525
BNP Paribas,bank,,,,,48.6896791,6.1787677
Armée du Salut,social_facility,,,,,48.6969977,6.1914128
Natsu,restaurant,,,,,48.6853514,6.1868275
,waste_basket,,,,,48.6979319,6.1990568
,vending_machine,,,,,48.6979311,6.1990568
,recycling,,,,,48.6979278,6.1992043
,recycling,,,,,48.6979493,6.1991929
,public_bookcase,,,,,48.6892635,6.1814135
IT Italian Trattoria,restaurant,,,,,48.6894158,6.1815918
,recycling,,,,,48.6831878,6.1776856
,recycling,,,,,48.6831812,6.1776649
,vending_machine,,,,,48.6815206,6.178416
,hydrant,,,,,48.6793609,6.1669081
,bench,,,,,48.678872,6.1676222
Le Boufflers,restaurant,,,,,48.6891658,6.1614614
,recycling,,,,,48.6886393,6.1645267
,recycling,,,,,48.6886453,6.1644999
,waste_basket,,,,,48.6935106,6.1592992
,waste_basket,,,,,48.6934239,6.1590818
,bench,,,,,48.6935599,6.1591827
,bench,,,,,48.6935095,6.159066
,bench,,,,,48.6934821,6.1590004
,vending_machine,,,,,48.6930366,6.15816
,waste_basket,,,,,48.6929343,6.1579181
,recycling,,,,,48.6927849,6.1578621
,recycling,,,,,48.6928013,6.1578456
,waste_basket,,,,,48.691591,6.1547519
,bench,,,,,48.691612,6.1548154
,hydrant,,,,,48.6907431,6.1586845
,waste_basket,,,,,48.6920623,6.1386935
,waste_basket,,,,,48.6899533,6.1396084
,vending_machine,,,,,48.6899545,6.1396086
,bicycle_parking,,,,,48.6898316,6.1399171
,recycling,,,,,48.6878308,6.1998608
,recycling,,,,,48.6878166,6.1998842
,recycling,,,,,48.6798379,6.1959504
,recycling,,,,,48.6798266,6.1959651
Kosy appart'hôtel Cœur de Ville,,,hotel,,,48.6903891,6.1749286
Néméa Appart hotel Nancy,,,hotel,,,48.6857224,6.1905244
,bench,,,,,48.6983257,6.1852928
,bench,,,,,48.6967602,6.1846
,waste_basket,,,,,48.6997271,6.1842406
,bench,,,,,48.6997254,6.1842964
,waste_basket,,,,,48.6986081,6.1850624
,bench,,,,,48.6985635,6.1850983
,bench,,,,,48.6998521,6.1841941
,bench,,,,,48.6976286,6.1846018
,waste_basket,,,,,48.6988735,6.1848563
,waste_basket,,,,,48.7000379,6.184045
,waste_basket,,,,,48.6976291,6.1845682
,bench,,,,,48.6988178,6.1849087
,waste_basket,,,,,48.6980191,6.1850384
,bench,,,,,48.6990911,6.1846944
,waste_basket,,,,,48.6979873,6.185062
,waste_basket,,,,,48.6992005,6.1846276
,waste_basket,,,,,48.6967697,6.1845331
,waste_basket,,,,,48.6946771,6.1836492
,bicycle_parking,,,,,48.6950822,6.1833515
,waste_basket,,,,,48.6953132,6.1833867
,vending_machine,,,,,48.6952706,6.1834059
,vending_machine,,,,,48.6902721,6.1778314
,recycling,,,,,48.6771289,6.1659757
,recycling,,,,,48.6771367,6.1660019
Bagelstein,fast_food,,,,,48.6903853,6.1844176
Mama Noï vs. Memphis Burger,fast_food,,,,,48.6905076,6.1841307
Auto-École Patton,driving_school,,,,,48.6906546,6.1711892
Hôtel Ibis Styles Nancy Centre Gare,,,hotel,,,48.6903321,6.1714605
,car_wash,,,,,48.687321,6.1817314
Le Dizneuf,restaurant,,,,,48.6888316,6.1823196
,hydrant,,,,,48.671368,6.1620678
,vending_machine,,,,,48.6752686,6.1644703
,vending_machine,,,,,48.6699188,6.1632268
,clock,,,,,48.6931513,6.1835395
,recycling,,,,,48.68761,6.1611646
,recycling,,,,,48.6875998,6.1611722
,vending_machine,,,,,48.6913227,6.1916522
,vending_machine,,,,,48.6914816,6.1921725
La Feinte de l'Ours,cafe,,,,,48.6848303,6.1867487
,parking,,,,,48.6852601,6.1837826
,hydrant,,,,,48.6770388,6.1916116
,vending_machine,,,,,48.6800476,6.1996318
,hydrant,,,,,48.6997581,6.138622
,recycling,,,,,48.6815909,6.1719641
,recycling,,,,,48.6815555,6.1719859
,recycling,,,,,48.6782759,6.1825649
,recycling,,,,,48.6782571,6.1825719
,recycling,,,,,48.6788632,6.1878579
,recycling,,,,,48.6788787,6.1878418
,waste_basket,,,,,48.6729459,6.1693077
,waste_basket,,,,,48.6725832,6.1700519
,waste_basket,,,,,48.6734403,6.1704577
,waste_basket,,,,,48.6728218,6.1712566
,vending_machine,,,,,48.6852322,6.1602204
,bicycle_parking,,,,,48.6923052,6.1468074
,bench,,,,,48.6922784,6.1467972
,bench,,,,,48.6922306,6.1468034
,bench,,,,,48.6903456,6.153192
,bench,,,,,48.6903635,6.1533167
,bench,,,,,48.6903695,6.1544862
,bench,,,,,48.6904841,6.1546042
,waste_basket,,,,,48.6904693,6.1532668
,bench,,,,,48.6904602,6.1532946
,bench,,,,,48.6904279,6.1531477
,waste_basket,,,,,48.6903936,6.1546635
,waste_basket,,,,,48.6903872,6.1533449
,bench,,,,,48.6904367,6.1546927
,bench,,,,,48.6997815,6.1481273
,bench,,,,,48.6997683,6.1480616
,bench,,,,,48.6998223,6.1480978
,waste_basket,,,,,48.6996738,6.1473669
,bench,,,,,48.6995912,6.1473548
,bench,,,,,48.69984,6.1475533
,bench,,,,,48.6996997,6.1473944
,post_box,,,,,48.7004921,6.1507153
,bench,,,,,48.6991208,6.1503589
,bench,,,,,48.6998687,6.1509094
,bench,,,,,48.6995567,6.1511582
,bench,,,,,48.6993857,6.1511689
,bicycle_parking,,,,,48.6995837,6.1504551
,bicycle_parking,,,,,48.699637,6.149228
Le National,bar,,,,,48.6959205,6.189899
,bicycle_parking,,,,,48.6900286,6.2000576
,bicycle_parking,,,,,48.6900707,6.20001
,bench,,,,,48.6913676,6.1993093
,bench,,,,,48.6914499,6.1992039
,drinking_water,,,,,48.6910509,6.1994527
,bench,,,,,48.692252,6.1985978
,bench,,,,,48.6920223,6.1987547
,bench,,,,,48.6921595,6.1976617
,bench,,,,,48.692407,6.1973638
,bench,,,,,48.6926017,6.1971232
,bench,,,,,48.6926876,6.1971078
,waste_basket,,,,,48.6929173,6.1970045
,bench,,,,,48.6929217,6.1972124
,bench,,,,,48.6928828,6.197134
,bench,,,,,48.6929036,6.1971742
,bench,,,,,48.693147,6.1975423
,bench,,,,,48.6931714,6.1975101
,bench,,,,,48.6930381,6.1975148
,bench,,,,,48.6930527,6.197494
,bench,,,,,48.6932324,6.1975296
,bench,,,,,48.6932183,6.1975021
,bench,,,,,48.693066,6.1970273
,bench,,,,,48.6930842,6.1970052
,bench,,,,,48.6928828,6.1970273
,bench,,,,,48.6928735,6.1970072
,bench,,,,,48.6929474,6.1969911
,bench,,,,,48.6929731,6.1969576
,bench,,,,,48.6931492,6.1965512
,bicycle_parking,,,,,48.693112,6.1962864
,bicycle_parking,,,,,48.6936848,6.1955944
Le Petit Pain,fast_food,,,,,48.6857997,6.1939212
,waste_basket,,,,,48.6812323,6.1996827
Docteur Anne-Marie Gisquet Chabane,doctors,,,,,48.6896107,6.1720604
Ippoudo Ramen,restaurant,,,,,48.6881714,6.1842767
Chez 86,restaurant,,,,,48.7017526,6.1715722
,recycling,,,,,48.674436,6.1740717
,recycling,,,,,48.6744242,6.1740834
,recycling,,,,,48.6953076,6.1495593
,recycling,,,,,48.6953222,6.1495604
Les 3 Gus,bar,,,,,48.6937833,6.1804347
La Table de Bacchus,restaurant,,,,,48.6942109,6.1814486
Casa Zaza,restaurant,,,,,48.6944072,6.1816382
Jack Tavern,restaurant,,,,,48.6941848,6.1812755
Le Potager,restaurant,,,,,48.6941282,6.1811215
Le Palais de Shalimar,restaurant,,,,,48.6943269,6.1814119
Le Comptoir de Bacchus,restaurant,,,,,48.6942953,6.1813722
Le Gavroche,cafe,,,,,48.6965317,6.1793119
,public_bookcase,,,,,48.6963471,6.1792443
Docteur Bruno Stempfel,doctors,,,,,48.6749898,6.1762269
Meurthe-et-Moselle Habitat,social_facility,,,,,48.6914898,6.175349
,,memorial,,,,48.6939707,6.1817442
,,memorial,,,,48.6932991,6.184339
Retrogusto,restaurant,,,,,48.6927735,6.1805358
,bicycle_parking,,,,,48.6963168,6.1799666
Parking Ville-Vieille Carnot,parking,,,,,48.6931824,6.177806
KLEIN Éric,doctors,,,,,48.6882881,6.1849604
,waste_basket,,,,,48.6719523,6.1659381
,bicycle_parking,,,,,48.6719142,6.1659674
(S)pace Artem,restaurant,,,,,48.6735688,6.1693227
,recycling,,,,,48.6905867,6.2019379
,recycling,,,,,48.6906012,6.201922
,vending_machine,,,,,48.6959358,6.1908593
,bench,,,,,48.691901,6.1932461
,toilets,,,,,48.6919984,6.1933809
,shower,,,,,48.6920055,6.193464
,parking_space,,,,,48.6921192,6.1930865
,waste_disposal,,,,,48.6919085,6.19312
Angelùzzo,restaurant,,,,,48.6903871,6.1828886
Crédit Municipal,bank,,,,,48.6943943,6.1804698
,,highwater_mark,,,,48.7019523,6.1825009
,vending_machine,,,,,48.7052269,6.1802467
,waste_basket,,,,,48.7052272,6.1802483
,waste_basket,,,,,48.7053108,6.1803775
,waste_basket,,,,,48.7052959,6.1804225
,bench,,,,,48.7053062,6.1804455
,bench,,,,,48.7052765,6.1803777
,bench,,,,,48.7053304,6.1804212
,bench,,,,,48.7053008,6.1803534
,vending_machine,,,,,48.7014287,6.1812298
,waste_basket,,,,,48.7037071,6.1821594
Auto-École Antoine,driving_school,,,,,48.7030185,6.1813622
,post_box,,,,,48.6984901,6.1777868
,recycling,,,,,48.6803526,6.1812955
,recycling,,,,,48.6803353,6.1813067
Café Cuba,restaurant,,,,,48.6926017,6.1774797
,vending_machine,,,,,48.6922175,6.1772652
Coyote,fast_food,,,,,48.6922487,6.1772187
À la Maison,restaurant,,,,,48.692435,6.1769615
Brasserie L'Académie,restaurant,,,,,48.6925412,6.1773135
,vending_machine,,,,,48.6919508,6.17834
Pont 29,restaurant,,,,,48.6882602,6.1820549
,recycling,,,,,48.6851408,6.1601245
,recycling,,,,,48.6851207,6.1601279
,recycling,,,,,48.6851268,6.1601855
,fountain,,,,,48.6981248,6.1832766
,waste_basket,,,,,48.6877493,6.2056507
Institut Européen de la Vision et du Regard,clinic,,,,,48.6999693,6.1440982
,recycling,,,,,48.6818375,6.1789466
,parcel_locker,,,,,48.6928617,6.1675843
,vending_machine,,,,,48.7012023,6.1717432
,bench,,,,,48.6950184,6.1833943
Mamie Branchée,restaurant,,,,,48.6926649,6.1849359
,bench,,,,,48.6949303,6.1834202
,bench,,,,,48.6971427,6.1822013
,bench,,,,,48.6930259,6.1770442
Le Bras Verre,bar,,,,,48.6961629,6.1960034
,vending_machine,,,,,48.6938076,6.1970749
,bench,,,,,48.6934736,6.197604
,bench,,,,,48.6934437,6.1976389
,bench,,,,,48.6936101,6.1974377
,bench,,,,,48.6935802,6.1974726
,bench,,,,,48.6938135,6.1971849
,bench,,,,,48.6937836,6.1972198
,bench,,,,,48.6939506,6.1970166
,bench,,,,,48.6939805,6.1969817
,bench,,,,,48.6938931,6.1971956
,bench,,,,,48.694063,6.1969905
,recycling,,,,,48.6939287,6.1969757
,bicycle_parking,,,,,48.6909676,6.1799407
,waste_disposal,,,,,48.697891,6.178591
,waste_disposal,,,,,48.6969625,6.1793767
,waste_disposal,,,,,48.6936789,6.1804698
